Ticker,Date,Rate of Change,Close Price
ESILVER.NS,2023-12-14 00:00:00+05:30,-1.4387564334386038,76.04000091552734
ESILVER.NS,2023-12-15 00:00:00+05:30,-1.371287381811015,76.23999786376953
ESILVER.NS,2023-12-18 00:00:00+05:30,-2.8136648023324384,75.98999786376953
ESILVER.NS,2023-12-19 00:00:00+05:30,-3.7719091964437346,75.7699966430664
ESILVER.NS,2023-12-20 00:00:00+05:30,-3.0499446580472322,76.29000091552734
ESILVER.NS,2023-12-21 00:00:00+05:30,-0.9733938615111959,76.30000305175781
ESILVER.NS,2023-12-22 00:00:00+05:30,0.6137388475649486,77.05000305175781
ESILVER.NS,2023-12-26 00:00:00+05:30,1.319261160605989,76.80000305175781
ESILVER.NS,2023-12-27 00:00:00+05:30,1.0424926474704277,76.56999969482422
ESILVER.NS,2023-12-28 00:00:00+05:30,4.148586591608439,76.81999969482422
ESILVER.NS,2023-12-29 00:00:00+05:30,2.829164752486224,75.5999984741211
ESILVER.NS,2024-01-01 00:00:00+05:30,4.5304334771347765,75.91000366210938
ESILVER.NS,2024-01-02 00:00:00+05:30,0.48658961352863184,76.41000366210938
ESILVER.NS,2024-01-03 00:00:00+05:30,-1.5083965872268235,75.08999633789062
ESILVER.NS,2024-01-04 00:00:00+05:30,-2.6319253273114795,73.98999786376953
ESILVER.NS,2024-01-05 00:00:00+05:30,-2.586774675081116,73.80999755859375
ESILVER.NS,2024-01-08 00:00:00+05:30,-3.473589584581527,73.63999938964844
ESILVER.NS,2024-01-09 00:00:00+05:30,-2.752301467263496,74.19999694824219
ESILVER.NS,2024-01-10 00:00:00+05:30,-4.166134440917402,73.83999633789062
ESILVER.NS,2024-01-11 00:00:00+05:30,-4.049479800483391,73.69000244140625
ESILVER.NS,2024-01-12 00:00:00+05:30,-3.891868053820857,73.58999633789062
ESILVER.NS,2024-01-15 00:00:00+05:30,-3.6188476833386107,74.04000091552734
ESILVER.NS,2024-01-16 00:00:00+05:30,-2.1296304799565458,73.98999786376953
ESILVER.NS,2024-01-17 00:00:00+05:30,-3.398763939649896,73.33000183105469
ESILVER.NS,2024-01-19 00:00:00+05:30,-3.8869272063337235,73.44000244140625
ESILVER.NS,2024-01-23 00:00:00+05:30,-3.2760676580714354,72.62999725341797
ESILVER.NS,2024-01-24 00:00:00+05:30,-0.8649809543538667,73.3499984741211
ESILVER.NS,2024-01-25 00:00:00+05:30,-0.4877396318375138,73.44999694824219
ESILVER.NS,2024-01-29 00:00:00+05:30,-0.013582477340268184,73.62999725341797
ESILVER.NS,2024-01-30 00:00:00+05:30,-0.3369272375770893,73.94999694824219
ESILVER.NS,2024-01-31 00:00:00+05:30,0.18960864841095493,73.9800033569336
ESILVER.NS,2024-02-01 00:00:00+05:30,-0.6649551864972292,73.19999694824219
ESILVER.NS,2024-02-02 00:00:00+05:30,0.48919775549194355,73.94999694824219
ESILVER.NS,2024-02-05 00:00:00+05:30,-2.079957990930248,72.5
ESILVER.NS,2024-02-06 00:00:00+05:30,-2.324640181595883,72.2699966430664
ESILVER.NS,2024-02-07 00:00:00+05:30,-1.7591720759797314,72.04000091552734
ESILVER.NS,2024-02-08 00:00:00+05:30,-1.9471681068048752,72.01000213623047
ESILVER.NS,2024-02-09 00:00:00+05:30,0.2202996945615876,72.79000091552734
ESILVER.NS,2024-02-12 00:00:00+05:30,-0.24539919416534106,73.16999816894531
ESILVER.NS,2024-02-13 00:00:00+05:30,-0.8849474792250955,72.80000305175781
ESILVER.NS,2024-02-14 00:00:00+05:30,-3.8027916974196274,70.83000183105469
ESILVER.NS,2024-02-15 00:00:00+05:30,-2.5963465154557386,72.02999877929688
ESILVER.NS,2024-02-16 00:00:00+05:30,-1.7166858810934493,72.70999908447266
ESILVER.NS,2024-02-19 00:00:00+05:30,-0.4781400119026946,72.8499984741211
ESILVER.NS,2024-02-20 00:00:00+05:30,-1.0682803498771376,73.16000366210938
ESILVER.NS,2024-02-21 00:00:00+05:30,0.5103486159752091,72.87000274658203
ESILVER.NS,2024-02-22 00:00:00+05:30,1.1069642852052919,73.06999969482422
ESILVER.NS,2024-02-23 00:00:00+05:30,-0.09716781501196703,71.97000122070312
ESILVER.NS,2024-02-26 00:00:00+05:30,0.33328406700432467,72.25
ESILVER.NS,2024-02-27 00:00:00+05:30,-0.9067229754198047,72.12999725341797
ESILVER.NS,2024-02-28 00:00:00+05:30,-2.51468687158114,71.33000183105469
ESILVER.NS,2024-02-29 00:00:00+05:30,-1.6758257823639822,71.58000183105469
ESILVER.NS,2024-03-01 00:00:00+05:30,1.4965375281537963,71.88999938964844
ESILVER.NS,2024-03-04 00:00:00+05:30,0.7774504624241452,72.58999633789062
ESILVER.NS,2024-03-05 00:00:00+05:30,1.8566888889005373,74.05999755859375
ESILVER.NS,2024-03-06 00:00:00+05:30,1.4138624582988424,73.87999725341797
ESILVER.NS,2024-03-07 00:00:00+05:30,1.6949122494532398,74.4000015258789
ESILVER.NS,2024-03-11 00:00:00+05:30,2.7308875926491893,74.86000061035156
ESILVER.NS,2024-03-12 00:00:00+05:30,3.175037230756339,75.38999938964844
ESILVER.NS,2024-03-13 00:00:00+05:30,3.6820918173287476,74.62000274658203
ESILVER.NS,2024-03-14 00:00:00+05:30,4.6366760887489145,75.5999984741211
ESILVER.NS,2024-03-15 00:00:00+05:30,5.545542981163032,76.12999725341797
ESILVER.NS,2024-03-18 00:00:00+05:30,6.224582501102205,75.7699966430664
ESILVER.NS,2024-03-19 00:00:00+05:30,5.657998489469462,75.62999725341797
ESILVER.NS,2024-03-20 00:00:00+05:30,5.32758640085087,75.72000122070312
ESILVER.NS,2024-03-21 00:00:00+05:30,5.978790723563865,76.93000030517578
ESILVER.NS,2024-03-22 00:00:00+05:30,2.457466587659951,75.87999725341797
ESILVER.NS,2024-03-26 00:00:00+05:30,2.9372034096000865,76.05000305175781
ESILVER.NS,2024-03-27 00:00:00+05:30,1.8682787112107135,75.79000091552734
ESILVER.NS,2024-03-28 00:00:00+05:30,1.5094806895602941,75.98999786376953
ESILVER.NS,2024-04-01 00:00:00+05:30,2.533497383701566,77.30000305175781
ESILVER.NS,2024-04-02 00:00:00+05:30,5.0120580623281175,78.36000061035156
ESILVER.NS,2024-04-03 00:00:00+05:30,4.828044443847901,79.25
ESILVER.NS,2024-04-04 00:00:00+05:30,6.199923014566,80.8499984741211
ESILVER.NS,2024-04-05 00:00:00+05:30,6.585727483492887,80.76000213623047
ESILVER.NS,2024-04-08 00:00:00+05:30,9.943150265182755,83.1500015258789
ESILVER.NS,2024-04-09 00:00:00+05:30,11.001058764876404,84.05000305175781
ESILVER.NS,2024-04-10 00:00:00+05:30,9.190172451290834,84.0
ESILVER.NS,2024-04-12 00:00:00+05:30,12.967849661910623,85.72000122070312
ESILVER.NS,2024-04-15 00:00:00+05:30,12.16305013650647,85.30000305175781
ESILVER.NS,2024-04-16 00:00:00+05:30,12.534635024728846,85.29000091552734
ESILVER.NS,2024-04-18 00:00:00+05:30,12.146339803141725,85.22000122070312
ESILVER.NS,2024-04-19 00:00:00+05:30,10.582147454378088,85.4800033569336
ESILVER.NS,2024-04-22 00:00:00+05:30,7.1082180339957945,83.93000030517578
ESILVER.NS,2024-04-23 00:00:00+05:30,3.533126879189674,82.05000305175781
ESILVER.NS,2024-04-24 00:00:00+05:30,2.5231922746174362,82.88999938964844
ESILVER.NS,2024-04-25 00:00:00+05:30,3.0460611929194803,83.22000122070312
ESILVER.NS,2024-04-26 00:00:00+05:30,0.4570021003543756,83.52999877929688
ESILVER.NS,2024-04-29 00:00:00+05:30,-1.5229106034691964,82.7699966430664
ESILVER.NS,2024-04-30 00:00:00+05:30,-2.273813883463538,82.08999633789062
ESILVER.NS,2024-05-02 00:00:00+05:30,-4.281379044193168,82.05000305175781
ESILVER.NS,2024-05-03 00:00:00+05:30,-3.5873447579263806,82.23999786376953
ESILVER.NS,2024-05-06 00:00:00+05:30,-2.1690684186454257,83.44000244140625
ESILVER.NS,2024-05-07 00:00:00+05:30,-1.8422901576335637,83.6500015258789
ESILVER.NS,2024-05-08 00:00:00+05:30,-3.018251906567593,82.9000015258789
ESILVER.NS,2024-05-09 00:00:00+05:30,0.5480746846182161,84.38999938964844
ESILVER.NS,2024-05-10 00:00:00+05:30,4.936008862557273,86.0999984741211
ESILVER.NS,2024-05-13 00:00:00+05:30,3.377974511250259,85.69000244140625
ESILVER.NS,2024-05-14 00:00:00+05:30,3.040133071600426,85.75
ESILVER.NS,2024-05-15 00:00:00+05:30,3.9027920314521403,86.79000091552734
ESILVER.NS,2024-05-16 00:00:00+05:30,6.669088433415249,88.29000091552734
ESILVER.NS,2024-05-17 00:00:00+05:30,7.211604412762429,88.01000213623047
ESILVER.NS,2024-05-21 00:00:00+05:30,15.929310431078903,95.12000274658203
ESILVER.NS,2024-05-22 00:00:00+05:30,15.50340507197041,94.98999786376953
ESILVER.NS,2024-05-23 00:00:00+05:30,9.91130920552623,91.70999908447266
ESILVER.NS,2024-05-24 00:00:00+05:30,9.862522234919124,91.9000015258789
ESILVER.NS,2024-05-27 00:00:00+05:30,11.785279207765154,92.66999816894531
ESILVER.NS,2024-05-28 00:00:00+05:30,12.489632648131298,94.93000030517578
ESILVER.NS,2024-05-29 00:00:00+05:30,11.765394962065256,96.2300033569336
ESILVER.NS,2024-05-30 00:00:00+05:30,11.121482679164775,95.22000122070312
ESILVER.NS,2024-05-31 00:00:00+05:30,9.970849039950803,94.30000305175781
ESILVER.NS,2024-06-03 00:00:00+05:30,5.945380779217957,91.94999694824219
ESILVER.NS,2024-06-04 00:00:00+05:30,3.2846318901429417,91.19000244140625
ESILVER.NS,2024-06-05 00:00:00+05:30,3.3859739293339963,90.98999786376953
ESILVER.NS,2024-06-06 00:00:00+05:30,-3.2800700762113277,92.0
ESILVER.NS,2024-06-07 00:00:00+05:30,-1.6843862618206806,93.38999938964844
ESILVER.NS,2024-06-10 00:00:00+05:30,-0.5124863432505511,91.23999786376953
ESILVER.NS,2024-06-11 00:00:00+05:30,-2.023939694742871,90.04000091552734
ESILVER.NS,2024-06-12 00:00:00+05:30,-2.1258241713910997,90.69999694824219
ESILVER.NS,2024-06-13 00:00:00+05:30,-4.677133073983752,90.48999786376953
ESILVER.NS,2024-06-14 00:00:00+05:30,-6.474075797155942,90.0
ESILVER.NS,2024-06-18 00:00:00+05:30,-5.3770244496371795,90.0999984741211
ESILVER.NS,2024-06-19 00:00:00+05:30,-3.531284966371606,90.97000122070312
ESILVER.NS,2024-06-20 00:00:00+05:30,0.4567763048173523,92.37000274658203
ESILVER.NS,2024-06-21 00:00:00+05:30,1.8203706418162158,92.8499984741211
ESILVER.NS,2024-06-24 00:00:00+05:30,0.16485496142497613,91.13999938964844
ESILVER.NS,2024-06-25 00:00:00+05:30,-1.108692003333045,90.9800033569336
ESILVER.NS,2024-06-26 00:00:00+05:30,-4.293823923801144,89.37999725341797
ESILVER.NS,2024-06-27 00:00:00+05:30,-2.378340880920815,89.06999969482422
ESILVER.NS,2024-06-28 00:00:00+05:30,-0.21102003495591104,89.8499984741211
ESILVER.NS,2024-07-01 00:00:00+05:30,-1.1466299020123305,89.66000366210938
ESILVER.NS,2024-07-02 00:00:00+05:30,-0.7072598129706509,89.8499984741211
ESILVER.NS,2024-07-03 00:00:00+05:30,1.544443766276049,91.38999938964844
ESILVER.NS,2024-07-04 00:00:00+05:30,2.119870915045552,92.01000213623047
ESILVER.NS,2024-07-05 00:00:00+05:30,1.6708767974826344,92.48999786376953
ESILVER.NS,2024-07-08 00:00:00+05:30,1.0392974514750408,93.33000183105469
ESILVER.NS,2024-07-09 00:00:00+05:30,0.4846576036962924,93.30000305175781
ESILVER.NS,2024-07-10 00:00:00+05:30,2.4687294437875096,93.38999938964844
ESILVER.NS,2024-07-11 00:00:00+05:30,3.0556151645657392,93.76000213623047
ESILVER.NS,2024-07-12 00:00:00+05:30,4.676661930660253,93.55999755859375
ESILVER.NS,2024-07-15 00:00:00+05:30,4.9511661358697,93.4800033569336
ESILVER.NS,2024-07-16 00:00:00+05:30,4.296049722764694,93.70999908447266
ESILVER.NS,2024-07-18 00:00:00+05:30,4.38321717071497,93.58999633789062
ESILVER.NS,2024-07-19 00:00:00+05:30,1.446859291970104,91.1500015258789
ESILVER.NS,2024-07-22 00:00:00+05:30,-1.5647229617311464,89.95999908447266
ESILVER.NS,2024-07-23 00:00:00+05:30,-4.412569387811793,87.94999694824219
ESILVER.NS,2024-07-24 00:00:00+05:30,-6.206074166229403,86.75
ESILVER.NS,2024-07-25 00:00:00+05:30,-10.318230680252928,83.69999694824219
ESILVER.NS,2024-07-26 00:00:00+05:30,-10.450160429888978,83.55000305175781
ESILVER.NS,2024-07-29 00:00:00+05:30,-9.722670404108747,84.30999755859375
ESILVER.NS,2024-07-30 00:00:00+05:30,-10.889503894888819,83.55000305175781
ESILVER.NS,2024-07-31 00:00:00+05:30,-8.881998477382869,85.25
ESILVER.NS,2024-08-01 00:00:00+05:30,-8.162178657267416,85.8499984741211
ESILVER.NS,2024-08-02 00:00:00+05:30,-8.408918290901624,85.83000183105469
ESILVER.NS,2024-08-05 00:00:00+05:30,-11.475583164887205,82.8499984741211
ESILVER.NS,2024-08-06 00:00:00+05:30,-10.970926859678487,81.1500015258789
ESILVER.NS,2024-08-07 00:00:00+05:30,-9.493109162338097,81.41999816894531
ESILVER.NS,2024-08-08 00:00:00+05:30,-7.674815502236254,81.19999694824219
ESILVER.NS,2024-08-09 00:00:00+05:30,-4.622480848680654,82.73999786376953
MID150BEES.NS,2019-08-29 00:00:00+05:30,-1.7946521170582153,56.90999984741211
MID150BEES.NS,2019-08-30 00:00:00+05:30,-0.22715545894648193,57.099998474121094
MID150BEES.NS,2019-09-03 00:00:00+05:30,-2.0287813526849496,56.5
MID150BEES.NS,2019-09-04 00:00:00+05:30,-1.8326441398593074,56.779998779296875
MID150BEES.NS,2019-09-05 00:00:00+05:30,-1.9993103037917792,56.86000061035156
MID150BEES.NS,2019-09-06 00:00:00+05:30,-0.7130432128906294,57.09000015258789
MID150BEES.NS,2019-09-09 00:00:00+05:30,1.741114761066842,57.849998474121094
MID150BEES.NS,2019-09-11 00:00:00+05:30,4.021447666342781,58.20000076293945
MID150BEES.NS,2019-09-12 00:00:00+05:30,3.2109302955250163,58.18000030517578
MID150BEES.NS,2019-09-13 00:00:00+05:30,2.3093066801048723,58.47999954223633
MID150BEES.NS,2019-09-16 00:00:00+05:30,1.2484849030060197,58.38999938964844
MID150BEES.NS,2019-09-17 00:00:00+05:30,0.49226226096861225,57.15999984741211
MID150BEES.NS,2019-09-18 00:00:00+05:30,1.107012949928654,57.540000915527344
MID150BEES.NS,2019-09-19 00:00:00+05:30,-1.103322714979571,56.470001220703125
MID150BEES.NS,2019-09-20 00:00:00+05:30,6.035397960021438,59.90999984741211
MID150BEES.NS,2019-09-23 00:00:00+05:30,8.471295309440618,61.59000015258789
MID150BEES.NS,2019-09-24 00:00:00+05:30,7.61519164593385,61.189998626708984
MID150BEES.NS,2019-09-25 00:00:00+05:30,5.097214642904846,60.0
MID150BEES.NS,2019-09-26 00:00:00+05:30,5.012967333397955,60.75
MID150BEES.NS,2019-09-27 00:00:00+05:30,3.4707911190440477,60.220001220703125
MID150BEES.NS,2019-09-30 00:00:00+05:30,2.1313129207034764,59.41999816894531
MID150BEES.NS,2019-10-01 00:00:00+05:30,-0.7523916384287954,58.040000915527344
MID150BEES.NS,2019-10-03 00:00:00+05:30,0.051376570663563825,58.41999816894531
MID150BEES.NS,2019-10-04 00:00:00+05:30,1.4870512183172702,58.0099983215332
MID150BEES.NS,2019-10-07 00:00:00+05:30,-0.08689474498609906,57.4900016784668
MID150BEES.NS,2019-10-09 00:00:00+05:30,3.5771213283117387,58.4900016784668
MID150BEES.NS,2019-10-10 00:00:00+05:30,-3.4551822735710336,57.84000015258789
MID150BEES.NS,2019-10-11 00:00:00+05:30,-5.877575780023214,57.970001220703125
MID150BEES.NS,2019-10-14 00:00:00+05:30,-5.082524702487579,58.08000183105469
MID150BEES.NS,2019-10-15 00:00:00+05:30,-3.1999969482421897,58.08000183105469
MID150BEES.NS,2019-10-16 00:00:00+05:30,-4.526748971193417,58.0
MID150BEES.NS,2019-10-17 00:00:00+05:30,-2.1587562693553775,58.91999816894531
MID150BEES.NS,2019-10-18 00:00:00+05:30,1.2453747917709368,60.15999984741211
MID150BEES.NS,2019-10-22 00:00:00+05:30,3.5665052759681126,60.11000061035156
MID150BEES.NS,2019-10-23 00:00:00+05:30,2.841498997156422,60.08000183105469
MID150BEES.NS,2019-10-24 00:00:00+05:30,3.602827466057845,60.099998474121094
MID150BEES.NS,2019-10-25 00:00:00+05:30,4.452943962171796,60.04999923706055
MID150BEES.NS,2019-10-27 00:00:00+05:30,4.718752337716725,61.25
MID150BEES.NS,2019-10-29 00:00:00+05:30,5.463346886368781,61.0
MID150BEES.NS,2019-10-30 00:00:00+05:30,6.089354329763563,61.5
MID150BEES.NS,2019-10-31 00:00:00+05:30,6.749307929341941,62.0
MID150BEES.NS,2019-11-01 00:00:00+05:30,6.249995073996462,61.709999084472656
MID150BEES.NS,2019-11-04 00:00:00+05:30,7.56896446491111,62.38999938964844
MID150BEES.NS,2019-11-05 00:00:00+05:30,5.227430289836721,62.0
MID150BEES.NS,2019-11-06 00:00:00+05:30,2.4601056283080958,61.63999938964844
MID150BEES.NS,2019-11-07 00:00:00+05:30,3.709864447834166,62.34000015258789
MID150BEES.NS,2019-11-08 00:00:00+05:30,2.9294245470935953,61.84000015258789
MID150BEES.NS,2019-11-11 00:00:00+05:30,2.662233493245947,61.70000076293945
MID150BEES.NS,2019-11-13 00:00:00+05:30,2.3980057613681716,61.4900016784668
MID150BEES.NS,2019-11-14 00:00:00+05:30,0.5551022899394242,61.59000015258789
MID150BEES.NS,2019-11-15 00:00:00+05:30,0.9508226738601522,61.58000183105469
MID150BEES.NS,2019-11-18 00:00:00+05:30,0.9268287720719082,62.06999969482422
MID150BEES.NS,2019-11-19 00:00:00+05:30,0.1451615364320924,62.09000015258789
MID150BEES.NS,2019-11-20 00:00:00+05:30,0.8912643740403681,62.2599983215332
MID150BEES.NS,2019-11-21 00:00:00+05:30,-0.9456646231123078,61.79999923706055
MID150BEES.NS,2019-11-22 00:00:00+05:30,0.19354666433026857,62.119998931884766
MID150BEES.NS,2019-11-25 00:00:00+05:30,1.6385498803234588,62.650001525878906
MID150BEES.NS,2019-11-26 00:00:00+05:30,-0.5133135932642974,62.02000045776367
MID150BEES.NS,2019-11-27 00:00:00+05:30,0.8570484766965203,62.369998931884766
MID150BEES.NS,2019-11-28 00:00:00+05:30,2.4959495891162975,63.2400016784668
MID150BEES.NS,2019-11-29 00:00:00+05:30,3.122455873371166,63.40999984741211
MID150BEES.NS,2019-12-02 00:00:00+05:30,1.7860017395614047,62.689998626708984
MID150BEES.NS,2019-12-03 00:00:00+05:30,1.380315766233764,62.43000030517578
MID150BEES.NS,2019-12-04 00:00:00+05:30,0.7410972881171318,62.529998779296875
MID150BEES.NS,2019-12-05 00:00:00+05:30,0.9824458187348561,62.70000076293945
MID150BEES.NS,2019-12-06 00:00:00+05:30,-0.819142844976295,61.75
MID150BEES.NS,2019-12-09 00:00:00+05:30,-0.2103577179937477,61.66999816894531
MID150BEES.NS,2019-12-10 00:00:00+05:30,-1.4488050976441569,61.220001220703125
MID150BEES.NS,2019-12-11 00:00:00+05:30,-2.15483201267076,61.29999923706055
MID150BEES.NS,2019-12-12 00:00:00+05:30,-0.016127275325128476,62.0099983215332
MID150BEES.NS,2019-12-13 00:00:00+05:30,-0.20842914164539428,62.2400016784668
MID150BEES.NS,2019-12-16 00:00:00+05:30,-1.4073421580074852,62.349998474121094
MID150BEES.NS,2019-12-17 00:00:00+05:30,-1.2300879690487987,62.630001068115234
MID150BEES.NS,2019-12-18 00:00:00+05:30,-0.4306914399079931,62.41999816894531
MID150BEES.NS,2019-12-19 00:00:00+05:30,0.19221356927467959,62.54999923706055
MID150BEES.NS,2019-12-20 00:00:00+05:30,-0.2718665796641595,62.36000061035156
MID150BEES.NS,2019-12-23 00:00:00+05:30,-0.43062273441512033,62.43000030517578
MID150BEES.NS,2019-12-24 00:00:00+05:30,1.004046853254681,62.369998931884766
MID150BEES.NS,2019-12-26 00:00:00+05:30,1.1512938547928453,62.380001068115234
MID150BEES.NS,2019-12-27 00:00:00+05:30,2.907544501477277,63.0
MID150BEES.NS,2019-12-30 00:00:00+05:30,4.714524046190327,64.19000244140625
MID150BEES.NS,2019-12-31 00:00:00+05:30,2.112564761731517,63.31999969482422
MID150BEES.NS,2020-01-01 00:00:00+05:30,2.1850847669961038,63.599998474121094
MID150BEES.NS,2020-01-02 00:00:00+05:30,3.191656635878659,64.33999633789062
MID150BEES.NS,2020-01-03 00:00:00+05:30,2.267287177750821,64.05000305175781
MID150BEES.NS,2020-01-06 00:00:00+05:30,0.4005126679487381,62.66999816894531
MID150BEES.NS,2020-01-07 00:00:00+05:30,1.1350904766310288,63.2599983215332
MID150BEES.NS,2020-01-08 00:00:00+05:30,1.5234136524074238,63.310001373291016
MID150BEES.NS,2020-01-09 00:00:00+05:30,2.4667642287351965,63.970001220703125
MID150BEES.NS,2020-01-10 00:00:00+05:30,3.318909002679593,64.44000244140625
MID150BEES.NS,2020-01-13 00:00:00+05:30,3.7832586650284217,64.73999786376953
MID150BEES.NS,2020-01-14 00:00:00+05:30,3.1746031746031855,65.0
MID150BEES.NS,2020-01-15 00:00:00+05:30,2.5704842401128136,65.83999633789062
MID150BEES.NS,2020-01-16 00:00:00+05:30,4.516741352077647,66.18000030517578
MID150BEES.NS,2020-01-17 00:00:00+05:30,4.905664813579458,66.72000122070312
MID150BEES.NS,2020-01-20 00:00:00+05:30,3.1706574940010723,66.37999725341797
MID150BEES.NS,2020-01-21 00:00:00+05:30,3.466031983659157,66.2699966430664
MID150BEES.NS,2020-01-22 00:00:00+05:30,5.409285924198848,66.05999755859375
MID150BEES.NS,2020-01-23 00:00:00+05:30,6.006954375411455,67.05999755859375
MID150BEES.NS,2020-01-24 00:00:00+05:30,6.760377304943854,67.58999633789062
MID150BEES.NS,2020-01-27 00:00:00+05:30,5.4087838337462335,67.43000030517578
MID150BEES.NS,2020-01-28 00:00:00+05:30,4.608940267194561,67.41000366210938
MID150BEES.NS,2020-01-29 00:00:00+05:30,4.201423093072609,67.45999908447266
MID150BEES.NS,2020-01-30 00:00:00+05:30,3.092310978816104,67.01000213623047
MID150BEES.NS,2020-01-31 00:00:00+05:30,1.4428988919763963,66.79000091552734
MID150BEES.NS,2020-02-03 00:00:00+05:30,-0.3928711620301062,65.91999816894531
MID150BEES.NS,2020-02-04 00:00:00+05:30,-0.314746823487011,66.51000213623047
MID150BEES.NS,2020-02-05 00:00:00+05:30,1.0846659392804492,67.0999984741211
MID150BEES.NS,2020-02-06 00:00:00+05:30,1.9616766524973572,67.56999969482422
MID150BEES.NS,2020-02-07 00:00:00+05:30,2.9972803967747375,68.04000091552734
MID150BEES.NS,2020-02-10 00:00:00+05:30,0.43244993451416747,67.3499984741211
MID150BEES.NS,2020-02-11 00:00:00+05:30,0.13316166912513694,67.68000030517578
MID150BEES.NS,2020-02-12 00:00:00+05:30,0.10381090687736627,67.5
MID150BEES.NS,2020-02-13 00:00:00+05:30,0.044501969540378106,67.44000244140625
MID150BEES.NS,2020-02-14 00:00:00+05:30,-0.5632927046769431,67.08000183105469
MID150BEES.NS,2020-02-17 00:00:00+05:30,-1.059541951706311,66.30000305175781
MID150BEES.NS,2020-02-18 00:00:00+05:30,-1.0929830018371556,66.05999755859375
MID150BEES.NS,2020-02-19 00:00:00+05:30,1.5776713355815764,66.95999908447266
MID150BEES.NS,2020-02-20 00:00:00+05:30,1.4283520038028907,67.45999908447266
MID150BEES.NS,2020-02-24 00:00:00+05:30,-1.4903129996130748,66.0999984741211
MID150BEES.NS,2020-02-25 00:00:00+05:30,-2.1015216447515916,66.1500015258789
MID150BEES.NS,2020-02-26 00:00:00+05:30,-3.9535602663291036,65.3499984741211
MID150BEES.NS,2020-02-27 00:00:00+05:30,-3.6971015889871173,64.86000061035156
MID150BEES.NS,2020-02-28 00:00:00+05:30,-7.550237274394311,62.56999969482422
MID150BEES.NS,2020-03-02 00:00:00+05:30,-7.3185164840133154,62.560001373291016
MID150BEES.NS,2020-03-03 00:00:00+05:30,-5.708781360385251,63.59000015258789
MID150BEES.NS,2020-03-04 00:00:00+05:30,-6.678597547174747,62.599998474121094
MID150BEES.NS,2020-03-05 00:00:00+05:30,-5.037713142603851,62.959999084472656
MID150BEES.NS,2020-03-06 00:00:00+05:30,-6.569779743090587,61.720001220703125
MID150BEES.NS,2020-03-09 00:00:00+05:30,-3.6290327634417086,64.52999877929688
MID150BEES.NS,2020-03-11 00:00:00+05:30,-13.044766315578048,58.65999984741211
MID150BEES.NS,2020-03-12 00:00:00+05:30,-17.972764792224805,54.220001220703125
MID150BEES.NS,2020-03-13 00:00:00+05:30,-17.142856978093203,54.810001373291016
MID150BEES.NS,2020-03-16 00:00:00+05:30,-19.296093481391452,52.7400016784668
MID150BEES.NS,2020-03-17 00:00:00+05:30,-19.349366510887123,52.310001373291016
MID150BEES.NS,2020-03-18 00:00:00+05:30,-22.50279380698498,48.4900016784668
MID150BEES.NS,2020-03-19 00:00:00+05:30,-10.262151283109622,56.13999938964844
MID150BEES.NS,2020-03-20 00:00:00+05:30,-22.94385928224303,49.0
MID150BEES.NS,2020-03-23 00:00:00+05:30,-32.12459630325357,42.4900016784668
MID150BEES.NS,2020-03-24 00:00:00+05:30,-30.94027926541144,43.47999954223633
