Ticker,Date,Rate of Change,Close Price,Signal,Position,Daily Return,Strategy Return,Buy Price,Sell Price
MID150BEES.NS,2019-11-20 18:30:00+00:00,-0.9456646231123078,61.79999923706055,Hold,0,0.0,0.028115099144050734,,
MID150BEES.NS,2019-11-21 18:30:00+00:00,0.1935466643302685,62.119998931884766,Hold,0,0.0,0.03343866746171786,,
MID150BEES.NS,2019-11-24 18:30:00+00:00,1.6385498803234588,62.650001525878906,Hold,0,0.0,0.04225587905068045,,
MID150BEES.NS,2019-11-25 18:30:00+00:00,-0.5133135932642974,62.02000045776367,Hold,0,0.0,0.031775076160674466,,
MID150BEES.NS,2019-11-26 18:30:00+00:00,0.8570484766965203,62.369998931884766,Hold,0,0.0,0.03759770917626656,,
MID150BEES.NS,2019-11-27 18:30:00+00:00,2.4959495891162975,63.2400016784668,Hold,0,0.0,0.05207122003549299,,
MID150BEES.NS,2019-11-28 18:30:00+00:00,3.122455873371166,63.40999984741211,Hold,0,0.0,0.054899337939654805,,
MID150BEES.NS,2019-12-01 18:30:00+00:00,1.7860017395614047,62.689998626708984,Hold,0,0.0,0.04292127749393367,,
MID150BEES.NS,2019-12-02 18:30:00+00:00,1.380315766233764,62.43000030517578,Hold,0,0.0,0.038595902034056724,,
MID150BEES.NS,2019-12-03 18:30:00+00:00,0.7410972881171318,62.529998779296875,Hold,0,0.0,0.040259493335100115,,
MID150BEES.NS,2019-12-04 18:30:00+00:00,0.982445818734856,62.70000076293945,Hold,0,0.0,0.043087674701202144,,
MID150BEES.NS,2019-12-05 18:30:00+00:00,-0.819142844976295,61.75,Hold,0,0.0,0.02728330349352904,,
MID150BEES.NS,2019-12-08 18:30:00+00:00,-0.2103577179937477,61.66999816894531,Hold,0,0.0,0.025952379683142148,,
MID150BEES.NS,2019-12-09 18:30:00+00:00,-1.4488050976441569,61.220001220703125,Hold,0,0.0,0.018466155366506667,,
MID150BEES.NS,2019-12-10 18:30:00+00:00,-2.15483201267076,61.29999923706055,Hold,0,0.0,0.019797015714953334,,
MID150BEES.NS,2019-12-11 18:30:00+00:00,-0.0161272753251284,62.0099983215332,Hold,0,0.0,0.03160867895340599,,
MID150BEES.NS,2019-12-12 18:30:00+00:00,-0.2084291416453942,62.2400016784668,Hold,0,0.0,0.03543505317729819,,
MID150BEES.NS,2019-12-15 18:30:00+00:00,-1.4073421580074852,62.349998474121094,Hold,0,0.0,0.03726497822366983,,
MID150BEES.NS,2019-12-16 18:30:00+00:00,-1.2300879690487987,62.630001068115234,Hold,0,0.0,0.04192314809808373,,
MID150BEES.NS,2019-12-17 18:30:00+00:00,-0.4306914399079931,62.41999816894531,Hold,0,0.0,0.03842950482678825,,
MID150BEES.NS,2019-12-18 18:30:00+00:00,0.1922135692746795,62.54999923706055,Hold,0,0.0,0.040592224287696835,,
MID150BEES.NS,2019-12-19 18:30:00+00:00,-0.2718665796641595,62.36000061035156,Hold,0,0.0,0.0374313754309383,,
MID150BEES.NS,2019-12-22 18:30:00+00:00,-0.4306227344151203,62.43000030517578,Hold,0,0.0,0.038595902034056724,,
MID150BEES.NS,2019-12-23 18:30:00+00:00,1.004046853254681,62.369998931884766,Hold,0,0.0,0.03759770917626656,,
MID150BEES.NS,2019-12-25 18:30:00+00:00,1.1512938547928453,62.380001068115234,Hold,0,0.0,0.03776410638353503,,
MID150BEES.NS,2019-12-26 18:30:00+00:00,2.907544501477277,63.0,Hold,0,0.0,0.04807851206627254,,
MID150BEES.NS,2019-12-29 18:30:00+00:00,4.714524046190327,64.19000244140625,Hold,0,0.0,0.0678755912431661,,
MID150BEES.NS,2019-12-30 18:30:00+00:00,2.112564761731517,63.31999969482422,Hold,0,0.0,0.05340208038393966,,
MID150BEES.NS,2019-12-31 18:30:00+00:00,2.185084766996104,63.599998474121094,Hold,0,0.0,0.05806018679641333,,
MID150BEES.NS,2020-01-01 18:30:00+00:00,3.191656635878659,64.33999633789062,Hold,0,0.0,0.07037091473279096,,
MID150BEES.NS,2020-01-02 18:30:00+00:00,2.267287177750821,64.05000305175781,Hold,0,0.0,0.06554653803692927,,
MID150BEES.NS,2020-01-05 18:30:00+00:00,0.4005126679487381,62.66999816894531,Hold,0,0.0,0.04258854654133695,,
MID150BEES.NS,2020-01-06 18:30:00+00:00,1.1350904766310288,63.2599983215332,Hold,0,0.0,0.052403887526149495,,
MID150BEES.NS,2020-01-07 18:30:00+00:00,1.5234136524074238,63.310001373291016,Hold,0,0.0,0.053235746638611414,,
MID150BEES.NS,2020-01-08 18:30:00+00:00,2.4667642287351965,63.970001220703125,Hold,0,0.0,0.06421561422654237,,
MID150BEES.NS,2020-01-09 18:30:00+00:00,3.318909002679593,64.44000244140625,Hold,0,0.0,0.0720346329577148,,
MID150BEES.NS,2020-01-12 18:30:00+00:00,3.7832586650284217,64.73999786376953,Hold,0,0.0,0.07702540686084497,,
MID150BEES.NS,2020-01-13 18:30:00+00:00,3.1746031746031855,65.0,Hold,0,0.0,0.08135084578266215,,
MID150BEES.NS,2020-01-14 18:30:00+00:00,2.5704842401128136,65.83999633789062,Hold,0,0.0,0.09532516502008316,,
MID150BEES.NS,2020-01-15 18:30:00+00:00,4.516741352077647,66.18000030517578,Hold,0,0.0,0.10098152775228723,,
MID150BEES.NS,2020-01-16 18:30:00+00:00,4.905664813579458,66.72000122070312,Hold,0,0.0,0.10996507308657807,,
MID150BEES.NS,2020-01-19 18:30:00+00:00,3.1706574940010723,66.37999725341797,Hold,0,0.0,0.10430871035437402,,
MID150BEES.NS,2020-01-20 18:30:00+00:00,3.466031983659157,66.2699966430664,Hold,0,0.0,0.10247872184606215,,
MID150BEES.NS,2020-01-21 18:30:00+00:00,5.409285924198848,66.05999755859375,Hold,0,0.0,0.0989851420367069,,
MID150BEES.NS,2020-01-22 18:30:00+00:00,6.006954375411455,67.05999755859375,Hold,0,0.0,0.1156213088949017,,
MID150BEES.NS,2020-01-23 18:30:00+00:00,6.760377304943854,67.58999633789062,Hold,0,0.0,0.12443845702192408,,
MID150BEES.NS,2020-01-26 18:30:00+00:00,5.4087838337462335,67.43000030517578,Hold,0,0.0,0.12177673632503073,,
MID150BEES.NS,2020-01-27 18:30:00+00:00,4.608940267194561,67.41000366210938,Hold,0,0.0,0.12144406883437424,,
MID150BEES.NS,2020-01-28 18:30:00+00:00,4.201423093072609,67.45999908447266,Hold,0,0.0,0.12227580102295571,,
MID150BEES.NS,2020-01-29 18:30:00+00:00,3.092310978816104,67.01000213623047,Hold,0,0.0,0.11478957670632023,,
MID150BEES.NS,2020-01-30 18:30:00+00:00,1.4428988919763963,66.79000091552734,Hold,0,0.0,0.1111295996896965,,
MID150BEES.NS,2020-02-02 18:30:00+00:00,-0.3928711620301062,65.91999816894531,Hold,0,0.0,0.09665608883047005,,
MID150BEES.NS,2020-02-03 18:30:00+00:00,-0.314746823487011,66.51000213623047,Hold,0,0.0,0.10647149327722283,,
MID150BEES.NS,2020-02-04 18:30:00+00:00,1.0846659392804492,67.0999984741211,Hold,0,0.0,0.11628677080009514,,
MID150BEES.NS,2020-02-05 18:30:00+00:00,1.9616766524973572,67.56999969482422,Hold,0,0.0,0.12410578953126757,,
MID150BEES.NS,2020-02-06 18:30:00+00:00,2.9972803967747375,68.04000091552734,Hold,0,0.0,0.13192480826244,,
MID150BEES.NS,2020-02-09 18:30:00+00:00,0.4324499345141674,67.3499984741211,Hold,0,0.0,0.12044581251464384,,
MID150BEES.NS,2020-02-10 18:30:00+00:00,0.1331616691251369,67.68000030517578,Hold,0,0.0,0.12593577803957945,,
MID150BEES.NS,2020-02-11 18:30:00+00:00,0.1038109068773662,67.5,Hold,0,0.0,0.12294126292814915,,
MID150BEES.NS,2020-02-12 18:30:00+00:00,0.0445019695403781,67.44000244140625,Hold,0,0.0,0.12194313353229921,,
MID150BEES.NS,2020-02-13 18:30:00+00:00,-0.5632927046769431,67.08000183105469,Hold,0,0.0,0.11595410330943864,,
MID150BEES.NS,2020-02-16 18:30:00+00:00,-1.059541951706311,66.30000305175781,Hold,0,0.0,0.10297791346786757,,
MID150BEES.NS,2020-02-17 18:30:00+00:00,-1.0929830018371556,66.05999755859375,Hold,0,0.0,0.0989851420367069,,
MID150BEES.NS,2020-02-18 18:30:00+00:00,1.5776713355815764,66.95999908447266,Hold,0,0.0,0.11395771759385831,,
MID150BEES.NS,2020-02-19 18:30:00+00:00,1.4283520038028907,67.45999908447266,Hold,0,0.0,0.12227580102295571,,
MID150BEES.NS,2020-02-23 18:30:00+00:00,-1.4903129996130748,66.0999984741211,Hold,0,0.0,0.09965060394190034,,
MID150BEES.NS,2020-02-24 18:30:00+00:00,-2.1015216447515916,66.1500015258789,Hold,0,0.0,0.10048246305436226,,
MID150BEES.NS,2020-02-25 18:30:00+00:00,-3.953560266329104,65.3499984741211,Sell,0,0.0,0.0,,65.3499984741211
MID150BEES.NS,2020-02-26 18:30:00+00:00,-3.6971015889871177,64.86000061035156,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-02-27 18:30:00+00:00,-7.550237274394311,62.56999969482422,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-01 18:30:00+00:00,-7.3185164840133154,62.560001373291016,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-02 18:30:00+00:00,-5.708781360385251,63.59000015258789,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-03 18:30:00+00:00,-6.678597547174747,62.599998474121094,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-04 18:30:00+00:00,-5.037713142603851,62.959999084472656,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-05 18:30:00+00:00,-6.569779743090587,61.720001220703125,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-08 18:30:00+00:00,-3.629032763441709,64.52999877929688,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-10 18:30:00+00:00,-13.044766315578048,58.65999984741211,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-11 18:30:00+00:00,-17.972764792224805,54.220001220703125,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-12 18:30:00+00:00,-17.142856978093203,54.810001373291016,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-15 18:30:00+00:00,-19.296093481391452,52.7400016784668,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-16 18:30:00+00:00,-19.349366510887123,52.310001373291016,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-17 18:30:00+00:00,-22.50279380698498,48.4900016784668,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-18 18:30:00+00:00,-10.262151283109622,56.13999938964844,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-19 18:30:00+00:00,-22.94385928224303,49.0,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-22 18:30:00+00:00,-32.12459630325357,42.4900016784668,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-23 18:30:00+00:00,-30.94027926541144,43.47999954223633,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-24 18:30:00+00:00,-32.12897187112009,41.88999938964844,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-25 18:30:00+00:00,-27.05718179879206,47.06999969482422,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-26 18:30:00+00:00,-22.690080818127058,45.349998474121094,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-29 18:30:00+00:00,-19.07045355919268,43.880001068115234,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-30 18:30:00+00:00,-14.796570711825552,46.70000076293945,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-03-31 18:30:00+00:00,-8.304893683580495,48.36000061035156,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-04-02 18:30:00+00:00,-14.662591822371486,44.63999938964844,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-04-06 18:30:00+00:00,-6.331209328220744,45.41999816894531,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-04-07 18:30:00+00:00,-16.512291696734415,46.869998931884766,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-04-08 18:30:00+00:00,-0.4285695601482731,48.790000915527344,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-04-12 18:30:00+00:00,11.061418598681929,47.189998626708984,Hold,0,0.0,0.0,47.189998626708984,
MID150BEES.NS,2020-04-14 18:30:00+00:00,11.660532999544394,48.54999923706055,Hold,0,0.0,0.02881967895590949,,
MID150BEES.NS,2020-04-15 18:30:00+00:00,17.235620257581765,49.11000061035156,Hold,0,0.0,0.040686629360397554,,
MID150BEES.NS,2020-04-16 18:30:00+00:00,5.587425292472292,49.70000076293945,Hold,0,0.0,0.05318928182400576,,
MID150BEES.NS,2020-04-19 18:30:00+00:00,13.230430434135275,51.349998474121094,Hold,0,0.0,0.08815426930437753,,
MID150BEES.NS,2020-04-20 18:30:00+00:00,12.03281369820546,49.15999984741211,Hold,0,0.0,0.04174615973792649,,
MID150BEES.NS,2020-04-21 18:30:00+00:00,4.432547453975522,48.77000045776367,Hold,0,0.0,0.033481709621420185,,
MID150BEES.NS,2020-04-22 18:30:00+00:00,3.287841465096153,49.95000076293945,Hold,0,0.0,0.058487014548636584,,
MID150BEES.NS,2020-04-23 18:30:00+00:00,10.77509282942868,49.45000076293945,Hold,0,0.0,0.04789154909937493,,
MID150BEES.NS,2020-04-26 18:30:00+00:00,12.043155969220386,50.88999938964844,Hold,0,0.0,0.07840646049193348,,
MID150BEES.NS,2020-04-27 18:30:00+00:00,7.29678272152896,50.290000915527344,Hold,0,0.0,0.06569193428761395,,
MID150BEES.NS,2020-04-28 18:30:00+00:00,3.5048146185388873,50.5,Hold,0,0.0,0.07014201037542717,,
MID150BEES.NS,2020-04-29 18:30:00+00:00,9.7478330635399,51.790000915527344,Hold,0,0.0,0.09747833063539892,,
MID150BEES.NS,2020-05-03 18:30:00+00:00,3.274974619101889,50.13999938964844,Hold,0,0.0,0.062513262318041,,
MID150BEES.NS,2020-05-04 18:30:00+00:00,1.3846473156680306,49.790000915527344,Hold,0,0.0,0.0550964688383523,,
MID150BEES.NS,2020-05-05 18:30:00+00:00,-1.1871230252129994,49.11000061035156,Hold,0,0.0,0.040686629360397554,,
MID150BEES.NS,2020-05-06 18:30:00+00:00,-3.193767163352401,49.709999084472656,Sell,0,0.0,0.0,,49.709999084472656
MID150BEES.NS,2020-05-07 18:30:00+00:00,0.5695662737305929,49.439998626708984,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-10 18:30:00+00:00,1.5788403742799106,49.540000915527344,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-11 18:30:00+00:00,-1.36136195153036,49.27000045776367,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-12 18:30:00+00:00,1.5975751331421817,50.2400016784668,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-13 18:30:00+00:00,-1.7488689336268126,50.0,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-14 18:30:00+00:00,-0.4971167139565691,50.040000915527344,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-17 18:30:00+00:00,-3.3663381444345553,48.79999923706055,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-18 18:30:00+00:00,-7.144237685908483,48.09000015258789,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-19 18:30:00+00:00,-2.871955812201854,48.70000076293945,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-20 18:30:00+00:00,-1.586665798355058,49.0,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-21 18:30:00+00:00,-1.0792074378129013,48.58000183105469,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-25 18:30:00+00:00,-1.4282822320437982,49.0,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-26 18:30:00+00:00,-0.4652094430117492,49.209999084472656,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-27 18:30:00+00:00,1.8974537935754432,50.47999954223633,Hold,0,0.0,0.0,,
MID150BEES.NS,2020-05-28 18:30:00+00:00,4.241932480555843,51.36000061035156,Hold,0,0.0,0.0,51.36000061035156,
MID150BEES.NS,2020-05-31 18:30:00+00:00,3.7420326246202062,52.119998931884766,Hold,0,0.0,0.014797474931883589,,
MID150BEES.NS,2020-06-01 18:30:00+00:00,7.059997558593745,53.529998779296875,Hold,0,0.0,0.04225074266272402,,
MID150BEES.NS,2020-06-02 18:30:00+00:00,6.254990399983651,53.16999816894531,Hold,0,0.0,0.03524138506783714,,
MID150BEES.NS,2020-06-03 18:30:00+00:00,9.262296164814307,53.31999969482422,Hold,0,0.0,0.03816197549027327,,
MID150BEES.NS,2020-06-04 18:30:00+00:00,12.289456911332676,54.0,Hold,0,0.0,0.051401856664237425,,
MID150BEES.NS,2020-06-07 18:30:00+00:00,10.944554276913966,54.029998779296875,Hold,0,0.0,0.05198594503924474,,
MID150BEES.NS,2020-06-08 18:30:00+00:00,9.795916810327654,53.79999923706055,Hold,0,0.0,0.04750776085888918,,
MID150BEES.NS,2020-06-09 18:30:00+00:00,11.93906755547487,54.380001068115234,Hold,0,0.0,0.0588006312670291,,
MID150BEES.NS,2020-06-10 18:30:00+00:00,10.224486370475926,54.0099983215332,Hold,0,0.0,0.05159652803133993,,
MID150BEES.NS,2020-06-11 18:30:00+00:00,12.334890891594233,55.279998779296875,Hold,0,0.0,0.07632395098054653,,
MID150BEES.NS,2020-06-14 18:30:00+00:00,6.973059607139076,54.0,Hold,0,0.0,0.051401856664237425,,
MID150BEES.NS,2020-06-15 18:30:00+00:00,6.23053100644726,54.560001373291016,Hold,0,0.0,0.06230531006447254,,
MID150BEES.NS,2020-06-16 18:30:00+00:00,4.105908352847787,54.2599983215332,Hold,0,0.0,0.05646412921960029,,
MID150BEES.NS,2020-06-17 18:30:00+00:00,2.671399846414424,54.959999084472656,Hold,0,0.0,0.07009342740146925,,
MID150BEES.NS,2020-06-21 18:30:00+00:00,9.121689779652977,58.02000045776367,Hold,0,0.0,0.12967289268430796,,
MID150BEES.NS,2020-06-22 18:30:00+00:00,7.839460482182892,57.5,Hold,0,0.0,0.11954827329988243,,
MID150BEES.NS,2020-06-23 18:30:00+00:00,5.9074048642759,57.189998626708984,Hold,0,0.0,0.11351242108790768,,
MID150BEES.NS,2020-06-24 18:30:00+00:00,5.8856197983004455,57.209999084472656,Hold,0,0.0,0.11390183809581247,,
MID150BEES.NS,2020-06-25 18:30:00+00:00,7.24907357097575,57.70000076293945,Hold,0,0.0,0.12344236910523068,,
MID150BEES.NS,2020-06-28 18:30:00+00:00,4.137550488794028,56.630001068115234,Hold,0,0.0,0.10260904196137233,,
MID150BEES.NS,2020-06-29 18:30:00+00:00,4.850958763198965,56.630001068115234,Hold,0,0.0,0.10260904196137233,,
MID150BEES.NS,2020-06-30 18:30:00+00:00,1.0130271086415954,55.84000015258789,Hold,0,0.0,0.08722740438078165,,
MID150BEES.NS,2020-07-01 18:30:00+00:00,5.759260389539933,57.11000061035156,Hold,0,0.0,0.11195482732998824,,
MID150BEES.NS,2020-07-05 18:30:00+00:00,7.624632959500932,58.720001220703125,Hold,0,0.0,0.1433021908661769,,
MID150BEES.NS,2020-07-06 18:30:00+00:00,8.12753406529685,58.66999816894531,Hold,0,0.0,0.14232861120956503,,
MID150BEES.NS,2020-07-07 18:30:00+00:00,7.0960727635469345,58.86000061035156,Hold,0,0.0,0.14602803564781075,,
MID150BEES.NS,2020-07-08 18:30:00+00:00,1.0685951861308496,58.63999938964844,Hold,0,0.0,0.1417445228345577,,
MID150BEES.NS,2020-07-09 18:30:00+00:00,1.8608690344769083,58.56999969482422,Hold,0,0.0,0.1403816004437408,,
MID150BEES.NS,2020-07-12 18:30:00+00:00,1.748557482099633,58.189998626708984,Hold,0,0.0,0.13298282584094911,,
MID150BEES.NS,2020-07-13 18:30:00+00:00,0.7516173956599204,57.63999938964844,Hold,0,0.0,0.12227411808151628,,
MID150BEES.NS,2020-07-14 18:30:00+00:00,-1.5077970890488457,56.83000183105469,Hold,0,0.0,0.10650313776672057,,
MID150BEES.NS,2020-07-15 18:30:00+00:00,1.0065330815350215,57.20000076293945,Hold,0,0.0,0.11370716672870997,,
MID150BEES.NS,2020-07-16 18:30:00+00:00,2.2779393898976874,57.91999816894531,Hold,0,0.0,0.12772580764478395,,
